index,before_pt,after_pt,before_area,after_area
7284,93,18,10402,10484,0.788310
7284,80,17,9956,9924,0.321414
7284,76,19,9718,9677,0.421898
7284,71,18,10205,10053,1.489466
7284,58,13,690,679,1.594203
7285,34,7,5227,5150,1.473120
7285,1,1,9030,9044,0.155039
7285,84,20,8832,8859,0.305707
7285,82,19,8992,8954,0.422598
7285,81,23,8838,8885,0.531795
7285,78,20,1,1,0.000000
7285,37,14,3080,3105,0.811688
7286,61,30,33205,33049,0.469809
7286,51,21,112,105,6.250000
7286,2,2,10,5,50.000000
7286,1,1,73,74,1.369863
7286,2,2,744,722,2.956989
7286,31,15,3,3,0.000000
7286,8,6,1,1,0.000000
7286,3,2,4,4,0.000000
7286,15,7,2297,2228,3.003918
7286,285,111,8248,8252,0.048497
7286,1,1,0,0,0.000000
7286,6,5,0,0,0.000000
7286,7,4,0,0,0.000000
7286,2,2,0,0,0.000000
7286,1,1,0,0,0.000000
7286,1,1,0,0,0.000000
7287,3,2,7248,7141,1.476269
7287,7,4,17788,17727,0.342928
7287,19,9,20635,20517,0.571844
7287,96,20,3043,2979,2.103188
7287,176,34,20487,20406,0.395373
7287,33,18,235,214,8.936171
7287,1,1,110,100,9.090909
7287,10,5,2918,2913,0.171350
7287,19,10,18351,18250,0.550379
7287,161,30,13226,13241,0.113413
7287,50,20,4100,4068,0.780488
7287,1,1,296,279,5.743243
7287,5,4,8,4,50.000000
7287,2,2,0,0,0.000000
7287,24,14,0,0,0.000000
7287,2,2,0,0,0.000000
7287,4,3,0,0,0.000000
7287,172,32,0,0,0.000000
7287,156,25,0,0,0.000000
7287,78,18,0,0,0.000000
7288,49,18,37,30,18.918919
7288,8,5,18935,18918,0.089781
7288,6,4,65,60,7.692307
7288,86,33,5691,5703,0.210859
7288,3,2,0,0,0.000000
7288,5,3,0,0,0.000000
7288,33,18,0,0,0.000000
7289,3,2,4345,4365,0.460299
7289,5,4,9103,9033,0.768977
7289,56,15,35226,35029,0.559246
7289,85,23,9483,9416,0.706527
7289,1,1,4,4,0.000000
7289,89,20,9312,9380,0.730241
7289,2,2,9717,9691,0.267572
7289,98,26,7878,7778,1.269358
7289,170,67,18,15,16.666666
7289,6,5,9,7,22.222221
7289,16,9,0,0,0.000000
7289,2,2,0,0,0.000000
7289,30,18,0,0,0.000000
7289,20,11,0,0,0.000000
7289,13,7,0,0,0.000000
7289,3,2,0,0,0.000000
7289,1,1,0,0,0.000000
7289,19,9,0,0,0.000000
7289,91,23,0,0,0.000000
7289,37,12,0,0,0.000000
7290,8,4,601,596,0.831947
7290,68,19,9225,9108,1.268293
7290,87,19,9895,9849,0.464881
7290,92,19,9238,9256,0.194847
7290,84,18,9866,9792,0.750051
7290,83,20,9162,9137,0.272866
7290,19,6,179,174,2.793296
7291,34,11,218,249,14.220183
7291,43,15,3074,3026,1.561483
7291,40,13,3023,3008,0.496196
7291,41,17,3109,3027,2.637504
7291,35,11,3093,2985,3.491755
7291,29,14,3377,3266,3.286941
7291,10,5,3175,3142,1.039370
7292,1,1,298,292,2.013423
7292,1,1,3854,3701,3.969901
7292,9,5,4315,4307,0.185400
7292,1,1,14143,14100,0.304037
7292,1,1,1,1,0.000000
7292,6,4,3,3,0.000000
7292,2,2,40411,40158,0.626067
7292,1,1,6747,6753,0.088928
7292,6,4,3,3,0.000000
7292,21,9,3,3,0.000000
7292,3,2,144,126,12.500000
7292,2,2,27,20,25.925926
7292,2,2,1,1,0.000000
7292,131,57,3,3,0.000000
7292,1,1,29,22,24.137932
7292,1,1,1,1,0.000000
7292,4,3,1,1,0.000000
7292,274,113,54,48,11.111111
7292,1,1,1,1,0.000000
7292,1,1,1,1,0.000000
7292,6,5,0,0,0.000000
7292,1,1,0,0,0.000000
7292,2,2,0,0,0.000000
7292,1,1,0,0,0.000000
7292,93,44,0,0,0.000000
7292,48,16,0,0,0.000000
7292,36,9,0,0,0.000000
7292,11,4,0,0,0.000000
7293,17,4,5866,5884,0.306853
7293,110,20,20451,20372,0.386289
7293,169,31,19150,19123,0.140992
7293,173,34,7249,7156,1.282936
7293,46,19,18903,18855,0.253928
7293,175,32,18923,18781,0.750410
7293,151,35,12503,12518,0.119971
7293,64,18,730,699,4.246575
7294,155,34,4,4,0.000000
7294,125,26,46,40,13.043478
7294,184,34,62,58,6.451613
7294,176,30,1,1,0.000000
7294,60,18,3984,3955,0.727912
7294,1,1,16911,16793,0.697771
7294,8,5,15849,15645,1.287147
7294,8,4,16957,17003,0.271274
7294,2,2,15971,15899,0.450817
7295,117,21,7274,7259,0.206214
7295,156,37,11,11,0.000000
7295,165,33,14,12,14.285714
7295,167,33,7536,7529,0.092887
7295,145,32,17861,17776,0.475897
7295,37,16,17530,17404,0.718768
7295,4,3,18294,18192,0.557560
7295,2,2,19607,19601,0.030601
7295,31,7,13174,13119,0.417489
7296,26,10,9949,9900,0.492512
7296,75,21,283,277,2.120141
7296,67,17,8815,8651,1.860465
7296,67,15,10979,10998,0.173058
7296,13,5,11150,11020,1.165919
7296,65,21,6430,6441,0.171073
7297,66,15,18465,18285,0.974817
7297,178,32,2147,2134,0.605496
7297,176,33,17128,17108,0.116768
7297,176,37,18233,18117,0.636209
7297,174,34,18338,18379,0.223579
7297,38,12,16861,16747,0.676116
7297,154,31,6613,6540,1.103886
7298,1,1,7077,7015,0.876077
7298,1,1,7416,7430,0.188781
7298,4,3,30484,30390,0.308358
7298,7,5,3749,3795,1.226994
7298,2,2,106,105,0.943396
7298,8,4,7,3,57.142857
7298,3,2,64,61,4.687500
7298,335,138,83,77,7.228916
7298,2,2,91,83,8.791209
7298,1,1,45,46,2.222222
7298,7,5,1,1,0.000000
7298,2,2,171,141,17.543859
7298,2,2,1,1,0.000000
7298,10,7,28017,27981,0.128493
7298,4,3,6,3,50.000000
7298,5,4,24,18,25.000000
7298,1,1,3,3,0.000000
7298,19,8,96,91,5.208333
7298,1,1,18,16,11.111111
7298,8,5,1,1,0.000000
7298,9,5,1,1,0.000000
7298,11,6,0,0,0.000000
7298,9,5,0,0,0.000000
7298,3,2,0,0,0.000000
7298,20,10,0,0,0.000000
7298,98,38,0,0,0.000000
7298,357,149,0,0,0.000000
7298,3,2,0,0,0.000000
7298,1,1,0,0,0.000000
7298,1,1,0,0,0.000000
7298,1,1,0,0,0.000000
7298,1,1,0,0,0.000000
7298,11,6,0,0,0.000000
7298,76,33,0,0,0.000000
7298,77,29,0,0,0.000000
7299,22,6,7649,7664,0.196104
7299,82,20,10391,10346,0.433067
7299,84,19,10092,10047,0.445898
7299,88,18,10075,10035,0.397022
7299,76,20,10304,10174,1.261646
7299,56,16,865,820,5.202312
7300,31,8,5094,5053,0.804868
7300,76,21,9258,9255,0.032404
7300,75,19,9203,9160,0.467239
7300,76,22,9241,9095,1.579916
7300,83,20,8764,8665,1.129621
7300,48,16,3327,3335,0.240457
7301,5,3,35,30,14.285714
7301,1,1,31609,31323,0.904806
7301,55,26,1,1,0.000000
7301,1,1,44,39,11.363636
7301,6,5,1,1,0.000000
7301,1,1,9771,9766,0.051172
7301,229,81,1,1,0.000000
7301,8,5,50,24,52.000000
7301,2,2,0,0,0.000000
7301,2,2,0,0,0.000000
7301,2,2,0,0,0.000000
7301,10,7,0,0,0.000000
7301,2,2,0,0,0.000000
7301,1,1,0,0,0.000000
7301,4,2,0,0,0.000000
7301,6,4,0,0,0.000000
7302,11,6,7154,7147,0.097847
7302,25,11,18051,17921,0.720182
7302,92,17,20878,20731,0.704090
7302,173,35,8797,8771,0.295555
7302,166,31,20677,20618,0.285341
7302,54,24,18900,18980,0.423280
7302,167,30,13263,13233,0.226193
7302,163,33,4128,4102,0.629845
7302,79,24,357,333,6.722689
7303,42,16,20494,20507,0.063433
7303,4,3,13,8,38.461540
7303,1,1,5494,5309,3.367310
7303,166,63,0,0,0.000000
7303,12,6,0,0,0.000000
7304,64,22,4078,4067,0.269740
7304,93,25,9206,9144,0.673474
7304,3,2,9676,9664,0.124018
7304,1,1,31589,31559,0.094970
7304,85,21,3,3,0.000000
7304,1,1,4,4,0.000000
7304,2,2,1,1,0.000000
7304,1,1,3,3,0.000000
7304,2,2,1,1,0.000000
7304,2,2,9705,9649,0.577022
7304,172,71,9722,9654,0.699445
7304,3,2,7905,7927,0.278305
7304,8,6,0,0,0.000000
7304,3,2,0,0,0.000000
7304,6,5,0,0,0.000000
7304,7,6,0,0,0.000000
7304,4,3,0,0,0.000000
7304,3,3,0,0,0.000000
7304,1,1,0,0,0.000000
7304,99,23,0,0,0.000000
7304,100,27,0,0,0.000000
7304,33,10,0,0,0.000000
7305,8,4,553,558,0.904159
7305,72,17,9153,9004,1.627882
7305,77,19,9759,9652,1.096424
7305,82,20,9436,9415,0.222552
7305,89,20,10245,10175,0.683260
7305,75,16,9697,9672,0.257812
7305,22,7,206,182,11.650485
7306,9,5,24410,24368,0.172061
7306,141,23,19822,19764,0.292604
7306,163,34,19163,19130,0.172207
7306,170,41,17703,17460,1.372649
7306,152,34,15746,15641,0.666836
7306,114,29,111,79,28.828829
7306,8,5,0,0,0.000000
7307,5,4,60201,60395,0.322254
7307,3,2,55,55,0.000000
7307,8,5,3,3,0.000000
7307,1,1,4,4,0.000000
7307,1,1,1,1,0.000000
7307,1,1,9,4,55.555557
7307,1,1,30969,30844,0.403629
7307,7,5,1,1,0.000000
7307,3,2,1,1,0.000000
7307,1,1,1,1,0.000000
7307,1,1,1,1,0.000000
7307,1,1,1,1,0.000000
7307,1,1,1,1,0.000000
7307,3,2,50562,50254,0.609153
7307,2,2,3,3,0.000000
7307,4,3,3,3,0.000000
7307,170,69,146,154,5.479452
7307,2,2,125,117,6.400000
7307,2,2,3,3,0.000000
7307,1,1,1,1,0.000000
7307,18,10,320,308,3.750000
7307,8,5,13,7,46.153847
7307,1,1,13166,13070,0.729151
7307,1,1,20,14,30.000000
7307,1,1,3,3,0.000000
7307,2,2,8,5,37.500000
7307,6,3,1,1,0.000000
7307,16,6,1,1,0.000000
7307,1,1,1,1,0.000000
7307,5,3,1,1,0.000000
7307,13,8,8,33,312.500000
7307,10,7,1,3,200.000000
7307,12,8,1,1,0.000000
7307,4,3,1,1,0.000000
7307,29,17,1,1,0.000000
7307,1,1,34,1,97.058823
7307,2,2,9,39,333.333344
7307,10,7,29,6,79.310349
7307,1,1,0,21,0.000000
7307,16,7,0,0,0.000000
7307,2,2,0,0,0.000000
7307,2,2,0,0,0.000000
7307,431,193,0,0,0.000000
7307,9,5,0,0,0.000000
7307,2,2,0,0,0.000000
7307,10,4,0,0,0.000000
7307,17,10,0,0,0.000000
7307,2,2,0,0,0.000000
7307,1,1,0,0,0.000000
7307,1,1,0,0,0.000000
7307,1,1,0,0,0.000000
7307,15,9,0,0,0.000000
7307,2,2,0,0,0.000000
7307,3,2,0,0,0.000000
7307,6,4,0,0,0.000000
7307,1,1,0,0,0.000000
7307,2,2,0,0,0.000000
7307,1,1,0,0,0.000000
7307,1,1,0,0,0.000000
7307,1,1,0,0,0.000000
7307,1,1,0,0,0.000000
7307,1,1,0,0,0.000000
7307,1,1,0,0,0.000000
7307,1,1,0,0,0.000000
7307,394,175,0,0,0.000000
7307,2,2,0,0,0.000000
7307,1,1,0,0,0.000000
7307,4,2,0,0,0.000000
7307,4,3,0,0,0.000000
7307,1,1,0,0,0.000000
7307,8,4,0,0,0.000000
7307,2,2,0,0,0.000000
7307,3,2,0,0,0.000000
7307,4,3,0,0,0.000000
7307,13,7,0,0,0.000000
7307,8,6,0,0,0.000000
7307,6,4,0,0,0.000000
7307,8,6,0,0,0.000000
7307,3,2,0,0,0.000000
7307,1,1,0,0,0.000000
7307,2,2,0,0,0.000000
7307,2,2,0,0,0.000000
7307,8,5,0,0,0.000000
7307,166,64,0,0,0.000000
7307,7,4,0,0,0.000000
7308,34,19,359,328,8.635098
7308,50,16,3357,3355,0.059577
7308,41,10,3269,3208,1.866014
7308,38,11,3281,3288,0.213350
7308,36,12,3278,3131,4.484442
7308,36,13,3519,3469,1.420858
7308,14,4,3213,3167,1.431684
7309,1,1,367,369,0.544959
7309,1,1,2941,2909,1.088065
7309,30,16,4636,4602,0.733391
7309,18,9,17067,16955,0.656237
7309,17,9,33,21,36.363636
7309,1,1,1,1,0.000000
7309,287,112,48521,48303,0.449290
7309,2,2,159,146,8.176101
7309,3,2,150,117,22.000000
7309,1,1,682,652,4.398827
7309,3,3,1,1,0.000000
7309,11,5,1,1,0.000000
7309,5,4,0,0,0.000000
7309,1,1,0,0,0.000000
7309,28,15,0,0,0.000000
7309,1,1,0,0,0.000000
7309,7,4,0,0,0.000000
7309,121,52,0,0,0.000000
7309,42,12,0,0,0.000000
7309,50,19,0,0,0.000000
7309,13,5,0,0,0.000000
7310,15,4,6050,6013,0.611570
7310,114,20,20093,20043,0.248843
7310,173,33,19150,19060,0.469974
7310,4,3,61,56,8.196721
7310,175,31,4,4,0.000000
7310,56,27,1149,1117,2.785030
7310,2,2,18486,18619,0.719463
7310,9,6,17,11,35.294117
7310,176,34,18685,18629,0.299706
7310,144,35,12598,12628,0.238133
7310,57,22,535,537,0.373832
7311,172,38,1,1,0.000000
7311,166,29,4186,4097,2.126135
7311,134,35,16646,16557,0.534663
7311,167,34,16327,16220,0.655356
7311,67,24,17086,17073,0.076086
7311,1,1,16953,16897,0.330325
7312,121,26,7133,7152,0.266368
7312,160,31,7350,7343,0.095238
7312,173,37,18251,18208,0.235604
7312,184,40,19976,19864,0.560673
7312,164,36,17652,17568,0.475867
7312,48,15,18247,18070,0.970022
7312,26,8,13716,13563,1.115486
7313,34,10,10361,10371,0.096516
7313,62,19,267,241,9.737827
7313,64,20,9138,9130,0.087547
7313,59,18,10979,10887,0.837963
7313,14,6,11111,11136,0.225002
7313,64,14,6743,6702,0.608038
7314,66,15,18707,18775,0.363500
7314,184,33,2111,2129,0.852676
7314,172,35,17276,17220,0.324149
7314,167,33,17972,17916,0.311596
7314,198,37,18067,17839,1.261969
7314,43,14,17191,17030,0.936537
7314,145,29,6703,6636,0.999552
7315,1,1,8744,8631,1.292315
7315,273,113,22304,22252,0.233142
7315,10,7,1,1,0.000000
7315,1,1,43205,43208,0.006944
7315,3,3,1,1,0.000000
7315,4,2,3,3,0.000000
7315,5,3,151,150,0.662252
7315,2,2,6,4,33.333332
7315,40,20,41,31,24.390244
7315,1,1,11,5,54.545456
7315,6,3,16,16,0.000000
7315,3,2,1,1,0.000000
7315,6,4,528,521,1.325758
7315,3,2,3,15,400.000000
7315,12,6,16,4,75.000000
7315,2,2,8,122,1425.000000
7315,1,1,131,28457,21622.900391
7315,199,80,28594,0,100.000000
7315,1,1,0,0,0.000000
7315,372,156,0,0,0.000000
7315,2,2,0,0,0.000000
7315,2,2,0,0,0.000000
7315,4,3,0,0,0.000000
7315,1,1,0,0,0.000000
7315,1,1,0,0,0.000000
7315,2,2,0,0,0.000000
7315,11,6,0,0,0.000000
7315,2,2,0,0,0.000000
7315,6,4,0,0,0.000000
7315,95,36,0,0,0.000000
7315,1,1,0,0,0.000000
7315,3,2,0,0,0.000000
7315,2,2,0,0,0.000000
7315,18,8,0,0,0.000000
7315,2,2,0,0,0.000000
7315,1,1,0,0,0.000000
7316,23,5,7722,7737,0.194250
7316,83,16,10679,10514,1.545089
7316,78,21,10116,10081,0.345987
7316,87,20,9851,9786,0.659831
7316,77,17,10103,10045,0.574087
7316,52,14,727,713,1.925722
7317,27,7,5403,5103,5.552471
7317,54,26,9550,9712,1.696335
7317,2,2,9347,9318,0.310260
7317,7,5,9699,9638,0.628931
7317,81,19,9136,9142,0.065674
7317,82,24,39,36,7.692307
7317,71,20,2591,2574,0.656117
7317,81,20,3267,3285,0.550964
7317,46,12,0,0,0.000000
7318,77,35,3241,3200,1.265042
7318,2,2,4,4,0.000000
7318,15,9,14951,14883,0.454819
7318,12,5,1,1,0.000000
7318,1,1,4172,4175,0.071908
7318,5,3,973,991,1.849949
7318,3,2,22,19,13.636364
7318,5,4,12,4,66.666664
7318,31,16,12,12,0.000000
7318,89,47,1,1,0.000000
7318,1,1,148,126,14.864865
7318,1,1,177,172,2.824859
7318,172,67,3,3,0.000000
7318,2,2,11483,11529,0.400592
7318,2,2,0,0,0.000000
7318,2,2,0,0,0.000000
7318,7,4,0,0,0.000000
7318,1,1,0,0,0.000000
7318,1,1,0,0,0.000000
7318,2,2,0,0,0.000000
7318,1,1,0,0,0.000000
7318,2,2,0,0,0.000000
7318,56,30,0,0,0.000000
7318,2,2,0,0,0.000000
7318,1,1,0,0,0.000000
7319,2,2,6896,6935,0.565545
7319,3,3,17777,17763,0.078753
7319,13,4,20791,20678,0.543504
7319,40,19,9311,9457,1.568038
7319,95,20,20394,20315,0.387369
7319,173,36,18101,18113,0.066295
7319,168,36,12847,12735,0.871799
7319,53,19,4080,4077,0.073529
7319,167,28,326,326,0.000000
7319,143,30,11,11,0.000000
7319,62,17,4,4,0.000000
7320,45,13,19760,19582,0.900810
7320,107,40,5715,5533,3.184602
7320,11,7,0,0,0.000000
7320,3,2,0,0,0.000000
7321,65,19,145,137,5.517241
7321,81,19,4249,4183,1.553307
7321,98,21,8949,8783,1.854956
7321,84,24,37597,37609,0.031917
7321,114,31,9522,9535,0.136526
7321,4,3,9277,9162,1.239625
7321,77,19,9719,9701,0.185204
7321,34,9,8006,7964,0.524607
7321,10,6,0,0,0.000000
7322,6,4,547,555,1.462523
7322,68,18,9590,9389,2.095933
7322,85,17,9728,9687,0.421464
7322,81,16,9627,9674,0.488210
7322,87,23,10360,10243,1.129344
7322,80,20,9890,9833,0.576340
7322,20,8,192,179,6.770833
7323,41,15,293,292,0.341297
7323,43,11,3312,3238,2.234299
7323,45,16,3109,3056,1.704728
7323,35,11,3237,3236,0.030893
7323,33,15,3087,2945,4.599935
7323,31,13,3492,3467,0.715922
7323,13,4,3228,3160,2.106568
7324,17,9,382,381,0.261780
7324,170,50,4016,3955,1.518924
7324,66,31,4447,4440,0.157409
7324,4,3,16320,16188,0.808824
7324,8,4,50652,1,99.998024
7324,2,2,307,50646,16397.068359
7324,9,4,0,275,0.000000
7324,1,1,0,0,0.000000
7324,1,1,0,0,0.000000
7324,1,1,0,0,0.000000
7324,67,19,0,0,0.000000
7324,45,9,0,0,0.000000
7324,34,12,0,0,0.000000
7324,11,6,0,0,0.000000
7325,18,5,6225,6187,0.610442
7325,107,24,20281,20237,0.216952
7325,177,31,18961,19062,0.532672
7325,161,31,8359,8403,0.526379
7325,69,34,18820,18987,0.887354
7325,3,2,18728,18746,0.096113
7325,175,36,12284,12177,0.871052
7325,154,32,642,654,1.869159
7325,2,2,0,0,0.000000
7325,52,12,0,0,0.000000
7326,127,28,266,249,6.390977
7326,176,29,3607,3548,1.635708
7326,161,40,17092,16973,0.696232
7326,170,34,16477,16417,0.364144
7326,50,12,17004,16948,0.329334
7326,9,4,16232,16187,0.277230
7327,113,23,7075,7033,0.593640
7327,167,35,7209,7077,1.831045
7327,168,38,17612,17433,1.016353
7327,164,32,18214,18120,0.516087
7327,165,35,18661,18625,0.192916
7327,49,13,20014,19945,0.344759
7327,29,7,14205,14027,1.253080
7328,31,9,10468,10289,1.709973
7328,81,23,301,263,12.624585
7328,63,20,9590,9500,0.938478
7328,76,21,11286,11246,0.354421
7328,11,5,11067,11065,0.018072
7328,70,16,6749,6631,1.748407
7329,68,16,18643,18707,0.343292
7329,181,39,2394,2403,0.375940
7329,181,32,17461,17297,0.939236
7329,162,34,17936,17950,0.078055
7329,186,31,18301,18117,1.005410
7329,47,11,16939,16871,0.401440
7329,145,32,6439,6403,0.559093
7330,1,1,4107,4097,0.243487
7330,4,3,8822,8771,0.578100
7330,127,49,27,12,55.555557
7330,4,3,14,14,0.000000
7330,6,3,42827,42563,0.616434
7330,124,50,14,10,28.571428
7330,7,5,12504,12536,0.255918
7330,4,3,33,12,63.636364
7330,8,5,12470,12563,0.745790
7330,2,2,14,9,35.714287
7330,4,3,1,1,0.000000
7330,202,54,0,0,0.000000
7330,1,1,0,0,0.000000
7330,1,1,0,0,0.000000
7330,3,3,0,0,0.000000
7330,6,4,0,0,0.000000
7330,70,33,0,0,0.000000
7330,59,25,0,0,0.000000
7331,17,6,8032,8044,0.149402
7331,80,16,3,3,0.000000
7331,78,18,10286,10227,0.573595
7331,77,19,10113,10121,0.079106
7331,74,21,9961,9840,1.214738
7331,2,2,10018,9809,2.086245
7331,60,14,628,624,0.636943
7332,28,8,5593,5546,0.840336
7332,78,17,10010,10081,0.709291
7332,75,18,8942,8885,0.637441
7332,71,20,9234,9139,1.028807
7332,87,25,8841,8776,0.735211
7332,43,13,3121,3145,0.768984
7333,98,47,31310,31169,0.450335
7333,7,4,9934,9960,0.261727
7333,248,108,0,0,0.000000
7333,5,3,0,0,0.000000
7334,2,2,7077,7036,0.579342
7334,11,5,17785,17830,0.253022
7334,32,17,20562,20456,0.515514
7334,106,17,8762,8590,1.963022
7334,154,30,20115,20086,0.144171
7334,166,33,18035,17938,0.537843
7334,79,32,12583,12423,1.271557
7334,4,3,3696,3746,1.352814
7334,7,5,302,294,2.649007
7334,157,33,4,4,0.000000
7334,149,28,0,0,0.000000
7334,62,18,0,0,0.000000
7335,66,27,20009,20124,0.574741
7335,95,33,19502,19400,0.523023
7335,24,10,6355,6245,1.730921
7335,2,2,0,0,0.000000
7335,15,10,0,0,0.000000
7335,165,54,0,0,0.000000
7336,7,6,4178,4108,1.675443
7336,59,18,9010,9053,0.477248
7336,90,21,30,30,0.000000
7336,92,21,35019,34914,0.299837
7336,7,5,9470,9509,0.411827
7336,84,22,70,66,5.714286
7336,175,57,9813,9928,1.171915
7336,1,1,9787,9656,1.338510
7336,5,4,7815,7751,0.818938
7336,86,33,87,89,2.298851
7336,40,8,0,0,0.000000
7337,7,6,615,617,0.325203
7337,63,15,9500,9388,1.178947
7337,71,17,10142,10092,0.492999
7337,86,16,9834,9712,1.240594
7337,92,22,10395,10480,0.817701
7337,83,17,9817,9867,0.509321
7337,19,5,221,219,0.904977
7338,51,25,285,306,7.368421
7338,2,2,3350,3292,1.731343
7338,1,1,3363,3287,2.259887
7338,6,4,3285,3247,1.156773
7338,41,10,3253,3235,0.553335
7338,41,14,3589,3553,1.003065
7338,37,11,2702,2665,1.369356
7338,32,12,0,0,0.000000
7338,27,12,0,0,0.000000
7338,10,6,0,0,0.000000
7339,6,3,344,330,4.069767
7339,1,1,3824,3806,0.470711
7339,2,2,4425,4415,0.225989
7339,2,2,15082,15084,0.013261
7339,5,3,24,31,29.166666
7339,2,2,5,5,0.000000
7339,23,8,49318,48973,0.699542
7339,286,120,425,444,4.470588
7339,1,1,3,3,0.000000
7339,2,2,12,10,16.666666
7339,1,1,3,3,0.000000
7339,1,1,3,3,0.000000
7339,10,7,1,1,0.000000
7339,1,1,23,8,65.217392
7339,6,4,0,0,0.000000
7339,1,1,0,0,0.000000
7339,1,1,0,0,0.000000
7339,81,35,0,0,0.000000
7339,1,1,0,0,0.000000
7339,2,2,0,0,0.000000
7339,2,2,0,0,0.000000
7339,2,2,0,0,0.000000
7339,2,2,0,0,0.000000
7339,8,6,0,0,0.000000
7339,103,42,0,0,0.000000
7339,46,11,0,0,0.000000
7339,38,12,0,0,0.000000
7339,12,4,0,0,0.000000
7340,16,4,6008,5968,0.665779
7340,111,20,19627,19668,0.208896
7340,179,30,18575,18540,0.188425
7340,182,38,7965,7865,1.255493
7340,47,19,18386,18464,0.424236
7340,8,4,18205,18153,0.285636
7340,175,36,12140,11950,1.565074
7340,154,32,569,572,0.527241
7340,56,19,0,0,0.000000
7341,171,29,3505,3422,2.368046
7341,172,31,16455,16387,0.413248
7341,162,28,16518,16377,0.853614
7341,126,30,16836,16749,0.516750
7341,50,12,16769,16775,0.035780
7342,121,27,32,32,0.000000
7342,138,30,4,4,0.000000
7342,156,30,6931,6886,0.649257
7342,154,36,7214,7227,0.180205
7342,159,34,19655,19583,0.366319
7342,40,14,17513,17346,0.953577
7342,30,9,18243,18161,0.449487
7342,2,2,18618,18549,0.370609
7342,5,4,14151,14107,0.310932
7343,33,11,10520,10551,0.294677
7343,70,19,396,376,5.050505
7343,70,20,9366,9280,0.918215
7343,60,16,11422,11331,0.796708
7343,17,5,11290,11365,0.664305
7343,69,21,6844,6830,0.204559
7344,62,18,17910,17809,0.563931
7344,176,33,2063,2100,1.793505
7344,169,32,16834,16737,0.576215
7344,190,36,18174,18117,0.313635
7344,158,30,18186,18110,0.417904
7344,52,9,16594,16539,0.331445
7344,160,34,6339,6293,0.725667
7345,10,6,5790,5778,0.207254
7345,1,1,29591,29797,0.696158
7345,1,1,9,6,33.333332
7345,2,2,1,1,0.000000
7345,39,20,1,1,0.000000
7345,2,2,5,5,0.000000
7345,24,13,3,3,0.000000
7345,11,7,29,26,10.344828
7345,1,1,38703,38642,0.157611
7345,1,1,3,3,0.000000
7345,214,89,887,896,1.014656
7345,7,4,1,1,0.000000
7345,7,4,1,1,0.000000
7345,3,3,535,548,2.429907
7345,2,2,1,1,0.000000
7345,1,1,7,3,57.142857
7345,2,2,1,1,0.000000
7345,7,4,1,1,0.000000
7345,2,2,1,1,0.000000
7345,1,1,4,4,0.000000
7345,1,1,50,24,52.000000
7345,1,1,4,4,0.000000
7345,3,2,1,1,0.000000
7345,1,1,24836,24774,0.249638
7345,32,15,1,1,0.000000
7345,2,2,1,82,8100.000000
7345,2,2,87,236,171.264374
7345,1,1,232,3,98.706894
7345,1,1,3,950,31566.666016
7345,29,17,942,3,99.681526
7345,271,116,3,1,66.666664
7345,8,4,1,149,14800.000000
7345,48,24,141,0,100.000000
7345,1,1,0,0,0.000000
7345,1,1,0,0,0.000000
7345,4,3,0,0,0.000000
7345,8,5,0,0,0.000000
7345,2,2,0,0,0.000000
7345,6,4,0,0,0.000000
7345,2,2,0,0,0.000000
7345,2,2,0,0,0.000000
7345,1,1,0,0,0.000000
7345,1,1,0,0,0.000000
7345,4,3,0,0,0.000000
7345,419,174,0,0,0.000000
7345,2,2,0,0,0.000000
7345,1,1,0,0,0.000000
7345,1,1,0,0,0.000000
7345,1,1,0,0,0.000000
7345,5,3,0,0,0.000000
7345,2,2,0,0,0.000000
7345,1,1,0,0,0.000000
7345,5,4,0,0,0.000000
7345,1,1,0,0,0.000000
7345,2,2,0,0,0.000000
7345,3,2,0,0,0.000000
7345,1,1,0,0,0.000000
7345,13,7,0,0,0.000000
7345,1,1,0,0,0.000000
7345,20,10,0,0,0.000000
7345,4,3,0,0,0.000000
7345,1,1,0,0,0.000000
7345,64,28,0,0,0.000000
7346,20,8,7667,7782,1.499935
7346,76,19,10395,10302,0.894661
7346,86,17,10153,10155,0.019699
7346,87,18,9883,9809,0.748761
7346,72,19,10283,10121,1.575416
7346,63,16,642,624,2.803738
7347,26,7,5480,5455,0.456204
7347,78,23,9121,9189,0.745532
7347,74,24,8944,8924,0.223614
7347,72,17,9089,9036,0.583122
7347,75,21,9125,9031,1.030137
7347,1,1,3159,3187,0.886356
7347,46,13,0,0,0.000000
7348,6,4,30599,30515,0.274519
7348,47,21,4,4,0.000000
7348,19,8,10,4,60.000000
7348,1,1,3,3,0.000000
7348,2,2,1,1,0.000000
7348,4,2,849,848,0.117786
7348,2,2,8182,8185,0.036666
7348,302,134,27,22,18.518518
7348,2,2,0,0,0.000000
7348,1,1,0,0,0.000000
7348,1,1,0,0,0.000000
7348,9,6,0,0,0.000000
7348,2,2,0,0,0.000000
7348,7,4,0,0,0.000000
7348,3,3,0,0,0.000000
7348,4,3,0,0,0.000000
7348,27,12,0,0,0.000000
7348,1,1,0,0,0.000000
7348,4,2,0,0,0.000000
7348,2,2,0,0,0.000000
7348,46,20,0,0,0.000000
7348,1,1,0,0,0.000000
7348,4,3,0,0,0.000000
7348,10,7,0,0,0.000000
7348,14,7,0,0,0.000000
